name,business_id,categories,is_closed,review_id,review_rating,review_text,user_id
Rich Table,Xdx2_n3nk9Td_aSe7E5ARQ,"American (New),Cocktail Bars,Wine Bars",FALSE,b0ieva37bhHSL95qMkiJIw,5,Rich Table is officially a 5 star in my book! I was craving this place on a Friday night and decided to try my luck for a walk-in. We arrived at around...,2pK_Gma1itO_hTOV_BW0xA
21 Taste House,kGG66pu2BpqM-BgGyOYp0A,Ramen,FALSE,PJsYoWkhtc4o5KGDk0zetQ,4,"I ordered the chef-recommended hakata ramen for $12.50. It came with a large bowl, 3 large pc of chashu, 1 pc flavorful snow crab, some ground pork,...",L8qLvPf2j9DC7kXm1fxHlw
21 Taste House,kGG66pu2BpqM-BgGyOYp0A,Ramen,FALSE,___bEczCnrQ1EdbUMXyF2g,2,Stumbled upon this tiny dark red painted hole in the wall on a Sunday afternoon. My bf and I normally drive all the way to San Mateo to get a good ol bowl...,OihKcOAkrXwqBZLBhdq98w
21 Taste House,kGG66pu2BpqM-BgGyOYp0A,Ramen,FALSE,whgOHA-SWQm7LziruvpmSQ,4,Came in for dinner on a Tuesday night and was seated quickly. I found it interesting that they had a seafood element to their broth and chose the tonkotsu...,#NAME?
Tommaso's,MWaeG9XhJdFzbcrSrpF6mQ,"Italian,Pizza,Seafood",FALSE,6fk-OMWf1mNRymECFnLIIQ,5,"We have been trying to eat here for 14 years and tonight we finally had the time to wait and got to enjoy it. 
The food is well worth the wait. Absolutely...",6gWsxfR2gOOd4JAGK95EZw
Tommaso's,MWaeG9XhJdFzbcrSrpF6mQ,"Italian,Pizza,Seafood",FALSE,gT7zdGJHuY1Hu-vJe4TfMg,5,"Tommaso's... where do I even start?

Upon my visit to SF, a good friend excitedly recommended Tommaso's italian and spoke very highly of them. I took her...",EGyM3WEHX2sh7ZDaCjrW7w
Tommaso's,MWaeG9XhJdFzbcrSrpF6mQ,"Italian,Pizza,Seafood",FALSE,Cp2qRf6G_ya2fwOppsQXNQ,4,"I'm a little embarrassed to say that after living in SF and the Bay Area for 40 year now, and having worked only blocks from Tommaso's, this was my first...",#NAME?
Kantine,fIkLJ_xpZo8py8SYTXYkPQ,"Scandinavian,Breakfast & Brunch",FALSE,JgenSTIzctGKrMzQ29URKA,5,One of best new places in San Francisco and a superstar in every way but one. (The mocha is too sweet and not what would expect from Dandelion usually dark...,mUGLN7yb7vuct25Tg-K75A
Kantine,fIkLJ_xpZo8py8SYTXYkPQ,"Scandinavian,Breakfast & Brunch",FALSE,Kxw5Qh-sZYZeGtURf_NdxA,3,"I loved the vibe at Kantine, and if I was just going for the coffee shop experience, I'd probably give it 5 stars.  The food, however, felt like a miss.

I...",5T_cHGGOqGAslz9-PH85_w
Kantine,fIkLJ_xpZo8py8SYTXYkPQ,"Scandinavian,Breakfast & Brunch",FALSE,qDXEd3nnRgFlBkm5zH97qA,4,"The great:
* Smoked trout was SOOO good! Salty, fish, full of umani! I would definitely come back just for this salad.
* Kolasnittar (caramel shortbread)...",VzyFbhGuQnHK4o_WeWY_0w
Elephant Sushi,eQtJR9FsTl6v-EnzVeHDcg,Sushi Bars,FALSE,#NAME?,5,"My FAV sushi spot in the city!

This is a small cozy trendy location with a short wait and all sushi bar seating.  Perfect place for a 1 on 1 date.  

I've...",-8hnmBOU3e3HfK2QIzsTCA
Elephant Sushi,eQtJR9FsTl6v-EnzVeHDcg,Sushi Bars,FALSE,AoOq1XcH8Dq8PZJDNdP55g,4,Elephant Sushi is quite good. It's almost all the way there. Has a bit of room for improvement. Great to see that they serve mostly wild or sustainable...,JvLZ3E7i2wzv3ZTgF61Mdg
Elephant Sushi,eQtJR9FsTl6v-EnzVeHDcg,Sushi Bars,FALSE,FwE7ox_xqpWt34ARhi2fQQ,4,"Fusion sushi with only sushi bar seating! Dim lighting & cozy vibes - great spot for date night/catching up one on one, not sure if would be good for a...",exfo1mPHUX1HIUW0cMuEFA
15 Romolo,m0ip9nECwVVjfjulwrKisQ,"Tapas/Small Plates,Cocktail Bars",FALSE,f16cItsG1iRShsrObRqLJw,5,Absolutely one of the top three cocktail spots I've visited in the country. I'm a gin drinker and this place delivered one perfectly crafted cocktail with...,GTiPH3_XMqWt7nVdO763jA
15 Romolo,m0ip9nECwVVjfjulwrKisQ,"Tapas/Small Plates,Cocktail Bars",FALSE,s2EQgHBgt_W89tNMiWMFXQ,4,I've been funemployed for about 1 month and finally landed on an offer today for a position of my dreams.  My girl met me here after work to celebrate this...,qMIx4PuG-MGf-OgC5wrq2g
15 Romolo,m0ip9nECwVVjfjulwrKisQ,"Tapas/Small Plates,Cocktail Bars",FALSE,Wv0rdM6ZtO7D3VCfZN4uHg,4,"Girls night! 

It's a hidden gem that I've never knew about. We enjoyed our drinks. Service was great. 

We just ate snacks and drank more which is just...",dl8Zxx9BKUFErcA5usaoHw
WesBurger 'N' More,tjflPf7MTPmSgau-b8CN3A,Burgers,FALSE,gF5DvSfZTTLNnIuWZdqXqg,5,"this is my favorite burger in San Francisco.
just about anything on the menu here is good and the late-night-eats on weekends can be a lifesaver. super keen...",ordxDJFgZC_HO_hJdUr5NQ
WesBurger 'N' More,tjflPf7MTPmSgau-b8CN3A,Burgers,FALSE,0VIAF7dfxWbR1yto1miL7A,1,"I really have nothing good to say about their burgers or tots. I also feel bad that this review may seem harsh, however it's from the heart!!

 First and...",MmIMHA9EG0F40MtqD2jdcA
WesBurger 'N' More,tjflPf7MTPmSgau-b8CN3A,Burgers,FALSE,7d4PV9y-lX3BA4TVFGSWSw,1,"WesBurger, what happened to you? Your tots tasted like freezer burn. Your burger was not the crisp outside, perfect medium inside it was for so long....",eSkypRutCMtclS7sul332A
El Buen Comer,znrz-V6Y59l0Re8PZKOIXg,"Mexican,Breakfast & Brunch",FALSE,4SCoy83R2O4a-r21WTT00g,5,My favorite Mexican place in the city. Delicious food and the friendliest service really live up to the promise of a family establishment. I'll always get...,uncLyRVuFao0T2mUnCLLPQ
El Buen Comer,znrz-V6Y59l0Re8PZKOIXg,"Mexican,Breakfast & Brunch",FALSE,wZ1ZJxCF3iEyZ6FDZFe0LA,5,"Delicious and fresh - got the chicken mole and was SO yummy. Also best tortillas I've had ever - fresh, chewy, and soft. Service was great as always (been...",EvOCgfbEkdt-xgrAmHNiGQ
El Buen Comer,znrz-V6Y59l0Re8PZKOIXg,"Mexican,Breakfast & Brunch",FALSE,u7iBxOWt3uagOcZJ5NwfqQ,5,"By far the most authentic Mexico City/Mexican food I've had in all of the bay area. 

I'm late to the review game for this place, but in the dozen times...",70eeR3NmmtB_Ml39u9GlEQ
Petit Crenn,kiRsScNQs_UdDV6jPyeCWg,French,FALSE,uFrGxEGAC3Bc4FU4_lnXQA,4,"Enjoyable date night w/ a satisfying seafood centric tasting menu at a reasonable price point.

Protein dishes were well prepared and innovative. I...",4OgPAPL0zCXmdmV5_oe3vQ
Petit Crenn,kiRsScNQs_UdDV6jPyeCWg,French,FALSE,JZG_VozLuiiJarsIn8lCjg,5,I came on a hot day in mid June during a business trip to San Francisco.  I was dining by myself and had a reservation to sit at the kitchen counter.  I...,CoVgwvLhXDxYZ2pu7EWLzg
Petit Crenn,kiRsScNQs_UdDV6jPyeCWg,French,FALSE,ehzyjXcPF4YdaXNwk96U3g,2,"I was excited about trying this place after we saw Netflix Chef's Table episode about Dominique, so I asked my husband to take me there for my birthday. We...",9qgV5rCMB3blrTh0yymEWw
Saap Ver Authentic Thai Cuisine,rdh_2_fXo5BeqYl_9OGZsA,"Thai,Noodles,Coffee & Tea",FALSE,N3l8ikHrtEAI5gjihTMLQQ,4,Really tasty Thai food! Very large portions and they really have thai food spicy if that's what you are looking for. We had a ton of different dishes but...,WOsrmI8LkJ6weo-cUd5hlQ
Saap Ver Authentic Thai Cuisine,rdh_2_fXo5BeqYl_9OGZsA,"Thai,Noodles,Coffee & Tea",FALSE,NCCWv3S6K-kfFUVpy41NIQ,4,Came by for lunch the other day and it was a tasty albeit leisurely experience. Came by during the peak lunch rush and managed to grab the very last table...,ZpUI9ze0YlA6nMSHwx3ZYQ
Saap Ver Authentic Thai Cuisine,rdh_2_fXo5BeqYl_9OGZsA,"Thai,Noodles,Coffee & Tea",FALSE,Xe4ClpYd4d68hudOPvadcA,1,"I have been wanting to try this place for so long. When I got the chance, I was very disappointed. 

Food: Mediocre. It wasn't bad, but I wish it was more...",uSZ5SW-qNQAl2JKaX7pgzg
Just For You Cafe,N6z0so39b9fzGi8UWzI1Ww,"American (Traditional),Breakfast & Brunch",FALSE,uf51XtQtJDdVNjkgqcJVaw,5,"Holy Bacon, Batman! If you come for nothing else, just the bacon was enough to blow me away.

I came here on the recommendation of a local yesterday...",gbxCBRL9m45e3v1pMQbVhg
Just For You Cafe,N6z0so39b9fzGi8UWzI1Ww,"American (Traditional),Breakfast & Brunch",FALSE,kAVxfWvCxiglajUH4dlCvQ,4,Had a great experience at Sunday brunch here with a friend who was visiting from out of town. They were staying downtown and I was taking them to the...,IoLMXv6wzfKaisN60u5iyg
Just For You Cafe,N6z0so39b9fzGi8UWzI1Ww,"American (Traditional),Breakfast & Brunch",FALSE,XuYZ_opCKQYS36q21M_vIA,4,"Get the beignets to share. It's a must try or a must have when you come here! Light, fluffy, Sweet and you must get a cup of hot coffee to pair with it....",BcxummvGc60mGqCM3vlcQg
The Dark Horse Inn,QaOd6dIYfOYPGBaQvpAtfg,"Pubs,Comfort Food,American (Traditional)",FALSE,lP1YbTpWe7aZ89omxypGDA,5,"""ooouuuuuhhhh waooo."" 

That was me a few years ago when I tried their burger for the first time. The dark horse inn is officially my favorite place to get...",02iSxqxrLAitketfCcuXWA
The Dark Horse Inn,QaOd6dIYfOYPGBaQvpAtfg,"Pubs,Comfort Food,American (Traditional)",FALSE,WVpgxSIzHHqF_U9_r4-m0g,5,"What an amazing burger 
Superb 
Bear was amazing as well.
Nice neighborhood dive 
Got here for my B-Day dinner and. Will come back again....",usNY5kcm5wg8mbrUmEF0Tw
The Dark Horse Inn,QaOd6dIYfOYPGBaQvpAtfg,"Pubs,Comfort Food,American (Traditional)",FALSE,a6UccwtZ0MxrfYq_Tj_TmA,2,"My roomie Leah's parents were visiting from Colorado, and we had spent the day packing up an art studio off Geneva, to move to L.A. It was about 8:30 p.m....",MmIMHA9EG0F40MtqD2jdcA
Golden Saba Seafood,Evvn4vip1-FlSmLuLHnyFw,"Dim Sum,Seafood",FALSE,jdouOA4K07DDFmH9IL2MsQ,5,"I'm happy to discover a new authentic Chinese restaurant with great dim sum in SF.

If HK Lounge + Dumpling Time had a little baobao, Golden Saba would be...",_buqnmBKMbV0lq8KZaM6Jw
Golden Saba Seafood,Evvn4vip1-FlSmLuLHnyFw,"Dim Sum,Seafood",FALSE,HZHgXYrp43VnQLIVQ9Voew,4,Came here on a Friday afternoon for lunch (around 1pm) and was pretty surprised there were plenty of seats available. We were seated quickly and chose...,3cMR0OtvmK2Hhc1Qa4YbVw
Golden Saba Seafood,Evvn4vip1-FlSmLuLHnyFw,"Dim Sum,Seafood",FALSE,kXnheK-yIQxc7jqZMoY8SA,3,"The restaurant was fairly empty when we came for lunch, so of course, the service was great. However, they were a little harder to track down towards the...",T5Rt0B7BGXLADk-Vd_GPJg
Yakiniq,pgJUJIRqxn4pF9BTo1wChw,"Korean,Barbeque",FALSE,f405j9dVbtpV_aFhbMjrfg,5,"This place depending on when you go always has a long wait BUT it is worth it. 

You basically pick what you want on the menu and they bring it to you. To...",u3yYoG2s1hUUxtBJFe53nA
Yakiniq,pgJUJIRqxn4pF9BTo1wChw,"Korean,Barbeque",FALSE,sjYtZlzXzcxVmxns-5fA-g,2,"Came on a thursday night (not busy at all) but I have never felt so rushed by a restaurant.

Food",KHkDL9Jvl8KnUcpB6pnLgQ
Yakiniq,pgJUJIRqxn4pF9BTo1wChw,"Korean,Barbeque",FALSE,N2pxS1xB6_p34CdR6EMtOg,3,"Médiocre. 

We walked im and saw a crowd and assumed it was delicious. We put our name in the queue and came back 90 minutes later.  We ordered the...",q16FcvZyP5SURJEX8iGcTg
Rumors,5zIbUhiM1L71YKPylYAk_g,"Sports Bars,American (Traditional),Chicken Wings",FALSE,D3q76GSlBSFtKwN_1UJbsg,5,"Great little place to catch the Warriors game or grab a beer after work. Divey feel, friendly staff, and surprisingly really good food! I got the musubi log...",Rg2l00TV0FXpbvJpfAD7kA
Rumors,5zIbUhiM1L71YKPylYAk_g,"Sports Bars,American (Traditional),Chicken Wings",FALSE,R5Gy3wkAoOdM6qc-4pUG9w,1,Went here to watch the warriors game but barely heard the sound. The are 2 big projectors but one of them has poor image quality. The rest of the TVs are...,WU7LYHjQz8dlCIA9nlkQYQ
Rumors,5zIbUhiM1L71YKPylYAk_g,"Sports Bars,American (Traditional),Chicken Wings",FALSE,HHNHJfHKdE-BkmW0FkDT3Q,4,"Love dive bars. Expected this place to be busier considering where it's located, but it's perfect. Great place to go for after work drinks with friends....",n_ECAP4wyqJANn8tnkov0A
The Morris,KqGOvG1m5jgDL-pKGXEoNQ,"American (New),Cocktail Bars,Desserts",FALSE,e3GCwRscxHMGd6kE-F5h2A,5,"From the minute we walked in, the warm hospitality enveloped us. 
The restaurant is beautiful inside, very hip but not like they're trying too hard. 
Just...",TNo1aPj4p9mXkHBR0uHfEg
The Morris,KqGOvG1m5jgDL-pKGXEoNQ,"American (New),Cocktail Bars,Desserts",FALSE,pUQBcLL73C6JOlJpMgCvVw,3,A dear friend let me choose a spot in the Mission to try out for my birthday. I had The Morris bookmarked for a while so we booked an early dinner at 5:30...,mROok9JZx19AwvOJlI8FHQ
The Morris,KqGOvG1m5jgDL-pKGXEoNQ,"American (New),Cocktail Bars,Desserts",FALSE,lpkEStn4eoOUovaOxk_7hw,2,"Came here without knowing exactly what to expect here.

The main dish that we had was the duck (half duck for two people). We also got the duck liver,...",vcCDxkFQujyIXE4kJXEuMA
Bodega,nF2XsQVUMFj-_LudpenBVg,"Wine Bars,Beer Bar,American (New)",FALSE,BG8JYmvRbrUJN1SvD-2pOg,5,"Between dinner and a comedy show, we had some time to kill, so we walked into Bodega thinking it was just a simple wine bar, but it turned out to be so much...",a4r7b9qJI_1HwfVul-ns5A
Bodega,nF2XsQVUMFj-_LudpenBVg,"Wine Bars,Beer Bar,American (New)",FALSE,sTtpUJ_BuLdHtam6lqx57w,4,"Super creative, beautiful bites using high quality ingredients. Sweet potato tacos were on a gorgeous blue corn taco and were completely gluten free. 

Red...",0rm6G7mG_dVW3v9sccv9ow
Bodega,nF2XsQVUMFj-_LudpenBVg,"Wine Bars,Beer Bar,American (New)",FALSE,6xwBdl8ebUAiRk4auJZJAQ,5,"I can't rave enough about this place. The ambiance, the staff, the food, the beer and the wine. All boxes are checked at Bodega.

Bodega is a great place to...",Kv90Fmhp_xa2syxeZ56pmg
La Corneta Taqueria,EjFsWyScsqh-Fg2ozblYmw,Mexican,FALSE,SYK2pkwVUTo3s9Y41prLFQ,5,I hosted a combination birthday party for 20 people over Memorial Day Weekend.  (The combination being two of my adult children and myself having birthdays...,kn_-P3qG5rRAJeC4CqKveQ
La Corneta Taqueria,EjFsWyScsqh-Fg2ozblYmw,Mexican,FALSE,Pedl0olvjB06Qb43FL_pRw,5,"This is my go to taqueria! My comfort food.
I've tried almost everything on the menu. My favorites:

- Super chicken quesadilla
- Super burrito with...",nw7XyMXCypCdumCB4Fq1xA
La Corneta Taqueria,EjFsWyScsqh-Fg2ozblYmw,Mexican,FALSE,RuuJVDczVgVALs-v3-o_mA,4,I'm a fan! Reasonably priced and large portions. I recommend getting your food to-go because the probs seem at least 50% larger than when they try to cram...,nrAmtxW718JcrJGA3AwUQg
The Boardroom,mi8ADETT7WJfssSTld7OmA,"Sports Bars,American (Traditional)",FALSE,3DILr0DLCBA7NjUvOsly6g,5,"Private Event review

Boardroom just started doing these recently as they finished their downstairs. We had a group of 80 come for a friend's going away and...",umw8tTRPSvxoxM6Zq7738Q
The Boardroom,mi8ADETT7WJfssSTld7OmA,"Sports Bars,American (Traditional)",FALSE,4p-lOT3cB3qzSi2S3b2GuA,5,"I love it here.

Great beer selection. 

All the food I ordered was tasty.

The bartenders are super awesome / friendly. 

The atmosphere is chill / North...",SL-qMlVyURt7KaUsIyu2Jw
The Boardroom,mi8ADETT7WJfssSTld7OmA,"Sports Bars,American (Traditional)",FALSE,YhCvfmb0w3XVYe5FQAmBlw,2,Okay. I really hate to do this. I really try not to yelp especially as someone who is outspoken and have a really solid knowledge on service industry....,w0s9kqmOfxXkWRdvgeCkYA
OTD,L5IUpy5mivDyUuwgKcLh7g,Vietnamese,FALSE,N4q4DFUVJWD9aEEaEsR7ZA,4,"OTD is located a bit off the beaten path of the Fillmore District, but is worth going to Bush, a side street off of Fillmore.

My mom, brother, and I...",KQSRUu4Aapl0hG6eu2v8iw
OTD,L5IUpy5mivDyUuwgKcLh7g,Vietnamese,FALSE,sDGuatuRZmDDUo-DOK2W2A,3,"Cute, modern restaurant in lower pac heights area. My friends and I shared a few dishes:

Crab noodles- 4/5 noodles were yummy and portion was good! Not a...",d_j4KWqzflhbA1o5QTz6iA
OTD,L5IUpy5mivDyUuwgKcLh7g,Vietnamese,FALSE,3YGN5a0bFkTHNRWUYDNjlQ,4,"The Slanted Door family of restaurants has always provided a satisfying meal. 

OTD is no exception. We came for a late lunch on a Thursday and had no wait...",u1_ZtiXzSp55JuOS7PjhYw
707 Sutter,prl4rkVXnSj2eVUFv-VZqw,Korean,FALSE,tYKZj5kH93YF5UoJFCnjJA,5,"Love this place so much!! In the last month, I visited four times. Every time I'm in the area, this place is my top suggested restaurant. 

The food is...",nh_FVJ5eJ5ei1dL8xTiDow
707 Sutter,prl4rkVXnSj2eVUFv-VZqw,Korean,FALSE,SNkqZL21LzH4bteW-Y-SbQ,2,"Was in the area and I have been in the search to try tteokbokki and this place was near my current location. 

Was seated fairly quickly and food came out...",yqmll3nT-PZfRsZVlgwhLQ
707 Sutter,prl4rkVXnSj2eVUFv-VZqw,Korean,FALSE,LddboU-SkVP7GFvWv7SzAA,4,"Come here all the time. Still my favor korea restaurant. Warm place,  good food, service not bad depending on who s working today. 

I alway order bbq beef...",ttNpEOQwWWgy8mq8JV6gng
Pho Tan Hoa,aPWsJK-BuGQftRY5WECmAw,"Vietnamese,Noodles",FALSE,hbuLvUN08mxVeW3ODhry6g,4,"GOOD BREAKFAST SPOT! COME IN HUNGRY THEY'LL GIVE YOU A LOT. 
I never wake up early but that morning I happen to be awake early like 7am and I had hangover...",PV7Iu-PLhbCG8oxkuBNlUw
Pho Tan Hoa,aPWsJK-BuGQftRY5WECmAw,"Vietnamese,Noodles",FALSE,hoWu4DjeNrXYcEFDL3zBMA,3,#NAME?,exfo1mPHUX1HIUW0cMuEFA
Pho Tan Hoa,aPWsJK-BuGQftRY5WECmAw,"Vietnamese,Noodles",FALSE,PbkpcIDiAnZ-w72A9oBqwA,2,"People with fish allergies should stay away from this restaurant.

My friend and I had a very scary and disappointing experience here.  My friend has a...",KlOpAqLxr-I2Ek3W0sS2Cw
Hot Spud,JcyoZPdWdhlsrIVEMdLQ2A,"Gluten-Free,Fast Food",FALSE,EKji9TIySk0Pfi7wEZs-jA,5,"Awesome find that takes the spud to new levels. I thought my wife's spud bar at home was good. Sorry honey, this is tops. 

The Wharf spud was my favorite....",Hv-7eXvoEo2GyrOGVsUung
Hot Spud,JcyoZPdWdhlsrIVEMdLQ2A,"Gluten-Free,Fast Food",FALSE,Gy7rhGYHK-t8wsH7ihxwng,4,"Imagine subway - but they only serve baked potatoes and you tell the associates what to put on it. 
Bonus: they have beer and wine, not just soft drinks....",HNpi4ahv9XqxA5-7stqdJA
Hot Spud,JcyoZPdWdhlsrIVEMdLQ2A,"Gluten-Free,Fast Food",FALSE,leKQ2V8ENDTfIoTND80V5A,2,Just about a 30 second walk from Fisherman's Wharf this does in fact make for a better option for lunch.   Ample seating was nice.   What occurred to me was...,FZTkBavnUWVQRK3ULOxePQ
Gracias Madre,rwiL8C8989DlHMD88bxi3A,"Vegan,Mexican,Breakfast & Brunch",FALSE,B758O10iXpwJAEpU63a5Rw,5,"We've gone here twice in the last month - before the cabaret and before a film at the Roxie. The food was amazing both times (guacamole, enchiladas,...",pLERD5ufFWoAexA2asZ2ig
Gracias Madre,rwiL8C8989DlHMD88bxi3A,"Vegan,Mexican,Breakfast & Brunch",FALSE,S2T0G5WCrPmw9ALV3W0jdw,2,"Where do I even start with this?

Yes, as a Mexican and a carnivore, I was judging the hell out of this place. I normally wouldn't have set foot in Gracias...",NgX6wFfGP8i8QZZwIZhZbw
Gracias Madre,rwiL8C8989DlHMD88bxi3A,"Vegan,Mexican,Breakfast & Brunch",FALSE,43YbLiH6KUzB_LIGWttC8A,3,"Ack, I don't care if you're just looking for the most hipster looking vegan place, try somewhere else. 

It's super dark inside, the staff is nice and very...",pOLqrWCflFJUwXNCOX_sow
KUSAKABE,U0GqpXzcIDlad7vQHbB63Q,"Sushi Bars,Japanese",FALSE,Zi_0WJJ-tHGcz9dRydRkhw,5,"Top notch omakase!  It was the best sushi/sashimi I have had in San Francisco.  The service was outstanding.  Most of the seating is at the sushi bar, so...",syOS3RkNndIlcXqoIO1u9w
KUSAKABE,U0GqpXzcIDlad7vQHbB63Q,"Sushi Bars,Japanese",FALSE,UX0Y8T402yGNfFVUuMM-Dg,4,I came to visit SF and my friend really wanna try a omakase restaurant. We end up picking this one as its petite omakase option is relatively cheap compared...,dBXbDHk0rUMlixsb5bTYVA
KUSAKABE,U0GqpXzcIDlad7vQHbB63Q,"Sushi Bars,Japanese",FALSE,rNMBPpyD0Eu29LZzaDvLnw,4,I love kaiseki and omakase so had been on my to-try list. I'd earned enough points on OpenTable to redeem for a dining reward which I used towards dinner...,2MwAr82LCggiII6H-s-Qaw
Falafelland,7hwNwbYwU3oapw7GjaU8WQ,Falafel,FALSE,Uc0rcQnDkMrByffzpV2Thw,5,"This. Falafel. In a city drowning in overpriced and underwhelming middle-eastern food, Billy has saved the people of the mid-market/SoMa area from having to...",sJsO2wLKtLDqyatTLeLrQQ
Falafelland,7hwNwbYwU3oapw7GjaU8WQ,Falafel,FALSE,8HSqkXEBuIvzaMtdjpzxMA,5,So good! Moved here from Dearborn (the largest Arab diaspora outside the Middle East) and married an Arab woman and have eaten a lot of Arabic food. The...,bOz8bdY4nRhH0DlKOSlkHQ
Falafelland,7hwNwbYwU3oapw7GjaU8WQ,Falafel,FALSE,EAfnhWQyOXLwHRtdyV7kmQ,5,"We came in with high expectations for falafel, lamb, and a fun experience and weren't disappointed! Billy was warm and inviting, telling us stories while we...",aMOvmlemUYp91O9OuFDlzg
Craftsman and Wolves,AfqpSxetSUMc63ZPCfbneg,"Bakeries,Cafes,Patisserie/Cake Shop",FALSE,jQLjUXRS6hWKARKbXO6fgA,5,"I'm pretty late to the game on Craftsman and Wolves. This restaurant opened right when I graduated college, and back in those days, ya boi was going out...",2pK_Gma1itO_hTOV_BW0xA
Craftsman and Wolves,AfqpSxetSUMc63ZPCfbneg,"Bakeries,Cafes,Patisserie/Cake Shop",FALSE,jR8xmLRYd9TQiuicUHPC0Q,4,"One of my favorite baked shop in SF!

The Rebel Within was savory muffin with sausage, scallion and that IG famous runny egg. I am not a huge fan of savory...",DmnV9zYTUIBT6gWdnYhOBw
Craftsman and Wolves,AfqpSxetSUMc63ZPCfbneg,"Bakeries,Cafes,Patisserie/Cake Shop",FALSE,Iq8hX2pyOuPXjypsRbsp0A,4,"I made sure to come hungry. My expectations were high for the Rebel Within. TLDR: Unique; good, but not great.

I strategically opted to visit Craftsman and...",Zf8hBwMSsETuB1ALcwAANA
Magic Flute Ristorante,JDLbxkEcQE_MakuwZfPcKA,"Italian,Breakfast & Brunch,Seafood",FALSE,txH89_UEyJ886F77LAIsew,5,Magic FLUTE is an unbelievably wonderful warm San Francisco restaurant. It is in a Victorian and the Vibe is all-time San Francisco with warm servers and...,7XFKupto8ehhSMZg7-c3hw
Magic Flute Ristorante,JDLbxkEcQE_MakuwZfPcKA,"Italian,Breakfast & Brunch,Seafood",FALSE,c4l7Hew6Vx-9YpqXXwz4pw,3,"My current 3-star rank is all about the brunch, dinner might be a better idea. Let's start with the bottom line first

The good
* Mimosas were great
*...",y9dpfYqMdzxSYJM6OgbgOQ
Magic Flute Ristorante,JDLbxkEcQE_MakuwZfPcKA,"Italian,Breakfast & Brunch,Seafood",FALSE,hQNbPSe8ldTC914L52WkoQ,5,"Awesome dinners & service in a charming setting.
Penne w/Sausage & Lamb Shank w/Polenta and some full bodied Italian wine.  
From reservation to enjoying...",DH2FeIwc9QXrIGPzDwEVEQ
Taqueria Los Mayas,BiTX6BWh3u24HwcrsipI8w,Mexican,FALSE,d8vnQGkXBsM__4wOzAAesA,5,"This was the BEST experience of my families entire SF trip! Unforgettable restaurant. From the chips and salsa to the ""wine margarita"" and everything in...",kfd1cO9sy9HMvz9jPPHlkQ
Taqueria Los Mayas,BiTX6BWh3u24HwcrsipI8w,Mexican,FALSE,6e7UwlfEe-IysY7nR5t0lw,4,"FINALLY the Inner Richmond has a decent Mexican joint.

The only thing holding me back from a full 5 star is the price. I still think it's a bit pricey...",BbBzub67X5sAHHTEtk2GAA
Taqueria Los Mayas,BiTX6BWh3u24HwcrsipI8w,Mexican,FALSE,jWH5aDXthc-994QbV4bVQg,4,I've walked passed this place multiple times but I'm really particular about my Mexican food but this time I decided to give it a try since I was running my...,6q3RKPxoCV8ZxSFkILg1eg
Siam Lotus Thai Cuisine,eG1Rjh12FJuvkBPCKp7O8w,Thai,FALSE,pwt6-MGbkZaeT0rEh_HO1g,5,"Despite living in Cole Valley for a bit, I didn't have the chance to try Siam Lotus until very recently. My friends and I made a reservation for 8 people at...",eAXx0SoDO1vHnoX40mgMHw
Siam Lotus Thai Cuisine,eG1Rjh12FJuvkBPCKp7O8w,Thai,FALSE,3cla7ern7RnLa8lZDx3MzQ,1,"So.... this owner called me out for ordering take-out orders & using plastic, when she was the one using plastic Tupperware for her takeout food. She did...",qivUySsninR-vviDW4rJEA
Siam Lotus Thai Cuisine,eG1Rjh12FJuvkBPCKp7O8w,Thai,FALSE,qiCsMJPQcOhKmHXsdX5Mmg,4,"I generally love Thai curry and this place did not disappoint. We ordered Veggie Thai curry, veggie pad Thai, and pumpkin curry. The veggie pad Thai was my...",A4jPuGLqJiz17m1NkA2QLQ
Cocobang,jBdCBZc7-ab7c2tpoIEWJw,Korean,FALSE,fJUPJTQuJglcHLA8RE9TFA,5,"I'm surprised this place has such a low rating - their food is great, service is fast and prompt, and the price point is even better. My friends and I got...",uQCqaGoFCIbZdZgtLmNWnw
Cocobang,jBdCBZc7-ab7c2tpoIEWJw,Korean,FALSE,gaKtL0CJmIy76BAsis7MCA,5,"11/10 to a picky Korean foodie:
Food was great, service prompt, and I am Korean... so I'm picky.  Young feel, late hours and great staff along with creative...",bj0n_w06tpP7VXid77fE-Q
Cocobang,jBdCBZc7-ab7c2tpoIEWJw,Korean,FALSE,oHwTotKpgbJO3smsyebR4Q,4,"Was really craving good Asian food and this place really hit the spot.

Fried Chicken - crispy, saucy, juicy - YUM!

Kimchi Fried rice - exactly what we...",8UqNzxQMEt1k7JhEBaXb5w
Nute's,xfsjCQtkPFdbWTwh9C2p9w,"Thai,Noodles,Ramen",FALSE,21vgMl-KfoAEkmOeFPdriQ,5,"Hubby and I were actually walking down Cortland with plans to go to either VinoRosso or Vega, but then Nute's caught our eye. We checked out the menu, which...",lZwRGcfVnLqyrpbEqORHVg
Nute's,xfsjCQtkPFdbWTwh9C2p9w,"Thai,Noodles,Ramen",FALSE,liIi1qqmbIkW6ts97vo83A,4,"I'm loving the Thai and Japanese fusion here. It's a good thing because it's two of my favorite types of cuisine put together, but bad because it makes it...",IaygbbuFy-GI4-JBHr56Lw
